time_id,datetime,date,year,month,day_of_week,hour,is_weekend,is_friday,period_of_day,is_special,special_label,special_demand_mult,peak_shift_hours
735,2025-03-31 14:00:00,2025-03-31,2025,3,Monday,14,0,0,midday,1,EidAlFitr,0.5,0
736,2025-03-31 15:00:00,2025-03-31,2025,3,Monday,15,0,0,midday,1,EidAlFitr,0.5,0
737,2025-03-31 16:00:00,2025-03-31,2025,3,Monday,16,0,0,midday,1,EidAlFitr,0.5,0
738,2025-03-31 17:00:00,2025-03-31,2025,3,Monday,17,0,0,evening_peak,1,EidAlFitr,0.5,0
739,2025-03-31 18:00:00,2025-03-31,2025,3,Monday,18,0,0,evening_peak,1,EidAlFitr,0.5,0
740,2025-03-31 19:00:00,2025-03-31,2025,3,Monday,19,0,0,evening_peak,1,EidAlFitr,0.5,0
741,2025-03-31 20:00:00,2025-03-31,2025,3,Monday,20,0,0,offpeak,1,EidAlFitr,0.5,0
742,2025-03-31 21:00:00,2025-03-31,2025,3,Monday,21,0,0,offpeak,1,EidAlFitr,0.5,0
743,2025-03-31 22:00:00,2025-03-31,2025,3,Monday,22,0,0,offpeak,1,EidAlFitr,0.5,0
744,2025-03-31 23:00:00,2025-03-31,2025,3,Monday,23,0,0,offpeak,1,EidAlFitr,0.5,0
745,2025-04-01 00:00:00,2025-04-01,2025,4,Tuesday,0,0,0,offpeak,1,EidAlFitr,0.5,0
746,2025-04-01 01:00:00,2025-04-01,2025,4,Tuesday,1,0,0,offpeak,1,EidAlFitr,0.5,0
747,2025-04-01 02:00:00,2025-04-01,2025,4,Tuesday,2,0,0,offpeak,1,EidAlFitr,0.5,0
748,2025-04-01 03:00:00,2025-04-01,2025,4,Tuesday,3,0,0,offpeak,1,EidAlFitr,0.5,0
749,2025-04-01 04:00:00,2025-04-01,2025,4,Tuesday,4,0,0,offpeak,1,EidAlFitr,0.5,0
750,2025-04-01 05:00:00,2025-04-01,2025,4,Tuesday,5,0,0,offpeak,1,EidAlFitr,0.5,0
751,2025-04-01 06:00:00,2025-04-01,2025,4,Tuesday,6,0,0,morning_peak,1,EidAlFitr,0.5,0
752,2025-04-01 07:00:00,2025-04-01,2025,4,Tuesday,7,0,0,morning_peak,1,EidAlFitr,0.5,0
753,2025-04-01 08:00:00,2025-04-01,2025,4,Tuesday,8,0,0,morning_peak,1,EidAlFitr,0.5,0
754,2025-04-01 09:00:00,2025-04-01,2025,4,Tuesday,9,0,0,midday,1,EidAlFitr,0.5,0
755,2025-04-01 10:00:00,2025-04-01,2025,4,Tuesday,10,0,0,midday,1,EidAlFitr,0.5,0
756,2025-04-01 11:00:00,2025-04-01,2025,4,Tuesday,11,0,0,midday,1,EidAlFitr,0.5,0
757,2025-04-01 12:00:00,2025-04-01,2025,4,Tuesday,12,0,0,midday,1,EidAlFitr,0.5,0
758,2025-04-01 13:00:00,2025-04-01,2025,4,Tuesday,13,0,0,midday,1,EidAlFitr,0.5,0
759,2025-04-01 14:00:00,2025-04-01,2025,4,Tuesday,14,0,0,midday,1,EidAlFitr,0.5,0
760,2025-04-01 15:00:00,2025-04-01,2025,4,Tuesday,15,0,0,midday,1,EidAlFitr,0.5,0
761,2025-04-01 16:00:00,2025-04-01,2025,4,Tuesday,16,0,0,midday,1,EidAlFitr,0.5,0
762,2025-04-01 17:00:00,2025-04-01,2025,4,Tuesday,17,0,0,evening_peak,1,EidAlFitr,0.5,0
763,2025-04-01 18:00:00,2025-04-01,2025,4,Tuesday,18,0,0,evening_peak,1,EidAlFitr,0.5,0
764,2025-04-01 19:00:00,2025-04-01,2025,4,Tuesday,19,0,0,evening_peak,1,EidAlFitr,0.5,0
765,2025-04-01 20:00:00,2025-04-01,2025,4,Tuesday,20,0,0,offpeak,1,EidAlFitr,0.5,0
766,2025-04-01 21:00:00,2025-04-01,2025,4,Tuesday,21,0,0,offpeak,1,EidAlFitr,0.5,0
767,2025-04-01 22:00:00,2025-04-01,2025,4,Tuesday,22,0,0,offpeak,1,EidAlFitr,0.5,0
768,2025-04-01 23:00:00,2025-04-01,2025,4,Tuesday,23,0,0,offpeak,1,EidAlFitr,0.5,0
769,2025-04-02 00:00:00,2025-04-02,2025,4,Wednesday,0,0,0,offpeak,1,EidAlFitr,0.5,0
770,2025-04-02 01:00:00,2025-04-02,2025,4,Wednesday,1,0,0,offpeak,1,EidAlFitr,0.5,0
771,2025-04-02 02:00:00,2025-04-02,2025,4,Wednesday,2,0,0,offpeak,1,EidAlFitr,0.5,0
772,2025-04-02 03:00:00,2025-04-02,2025,4,Wednesday,3,0,0,offpeak,1,EidAlFitr,0.5,0
773,2025-04-02 04:00:00,2025-04-02,2025,4,Wednesday,4,0,0,offpeak,1,EidAlFitr,0.5,0
774,2025-04-02 05:00:00,2025-04-02,2025,4,Wednesday,5,0,0,offpeak,1,EidAlFitr,0.5,0
775,2025-04-02 06:00:00,2025-04-02,2025,4,Wednesday,6,0,0,morning_peak,1,EidAlFitr,0.5,0
776,2025-04-02 07:00:00,2025-04-02,2025,4,Wednesday,7,0,0,morning_peak,1,EidAlFitr,0.5,0
777,2025-04-02 08:00:00,2025-04-02,2025,4,Wednesday,8,0,0,morning_peak,1,EidAlFitr,0.5,0
778,2025-04-02 09:00:00,2025-04-02,2025,4,Wednesday,9,0,0,midday,1,EidAlFitr,0.5,0
779,2025-04-02 10:00:00,2025-04-02,2025,4,Wednesday,10,0,0,midday,1,EidAlFitr,0.5,0
780,2025-04-02 11:00:00,2025-04-02,2025,4,Wednesday,11,0,0,midday,1,EidAlFitr,0.5,0
781,2025-04-02 12:00:00,2025-04-02,2025,4,Wednesday,12,0,0,midday,1,EidAlFitr,0.5,0
782,2025-04-02 13:00:00,2025-04-02,2025,4,Wednesday,13,0,0,midday,1,EidAlFitr,0.5,0
783,2025-04-02 14:00:00,2025-04-02,2025,4,Wednesday,14,0,0,midday,1,EidAlFitr,0.5,0
784,2025-04-02 15:00:00,2025-04-02,2025,4,Wednesday,15,0,0,midday,1,EidAlFitr,0.5,0
785,2025-04-02 16:00:00,2025-04-02,2025,4,Wednesday,16,0,0,midday,1,EidAlFitr,0.5,0
786,2025-04-02 17:00:00,2025-04-02,2025,4,Wednesday,17,0,0,evening_peak,1,EidAlFitr,0.5,0
787,2025-04-02 18:00:00,2025-04-02,2025,4,Wednesday,18,0,0,evening_peak,1,EidAlFitr,0.5,0
788,2025-04-02 19:00:00,2025-04-02,2025,4,Wednesday,19,0,0,evening_peak,1,EidAlFitr,0.5,0
789,2025-04-02 20:00:00,2025-04-02,2025,4,Wednesday,20,0,0,offpeak,1,EidAlFitr,0.5,0
790,2025-04-02 21:00:00,2025-04-02,2025,4,Wednesday,21,0,0,offpeak,1,EidAlFitr,0.5,0
791,2025-04-02 22:00:00,2025-04-02,2025,4,Wednesday,22,0,0,offpeak,1,EidAlFitr,0.5,0
792,2025-04-02 23:00:00,2025-04-02,2025,4,Wednesday,23,0,0,offpeak,1,EidAlFitr,0.5,0
793,2025-04-03 00:00:00,2025-04-03,2025,4,Thursday,0,0,0,offpeak,0,,1.0,0
794,2025-04-03 01:00:00,2025-04-03,2025,4,Thursday,1,0,0,offpeak,0,,1.0,0
795,2025-04-03 02:00:00,2025-04-03,2025,4,Thursday,2,0,0,offpeak,0,,1.0,0
796,2025-04-03 03:00:00,2025-04-03,2025,4,Thursday,3,0,0,offpeak,0,,1.0,0
797,2025-04-03 04:00:00,2025-04-03,2025,4,Thursday,4,0,0,offpeak,0,,1.0,0
798,2025-04-03 05:00:00,2025-04-03,2025,4,Thursday,5,0,0,offpeak,0,,1.0,0
799,2025-04-03 06:00:00,2025-04-03,2025,4,Thursday,6,0,0,morning_peak,0,,1.0,0
800,2025-04-03 07:00:00,2025-04-03,2025,4,Thursday,7,0,0,morning_peak,0,,1.0,0
801,2025-04-03 08:00:00,2025-04-03,2025,4,Thursday,8,0,0,morning_peak,0,,1.0,0
802,2025-04-03 09:00:00,2025-04-03,2025,4,Thursday,9,0,0,midday,0,,1.0,0
803,2025-04-03 10:00:00,2025-04-03,2025,4,Thursday,10,0,0,midday,0,,1.0,0
804,2025-04-03 11:00:00,2025-04-03,2025,4,Thursday,11,0,0,midday,0,,1.0,0
805,2025-04-03 12:00:00,2025-04-03,2025,4,Thursday,12,0,0,midday,0,,1.0,0
806,2025-04-03 13:00:00,2025-04-03,2025,4,Thursday,13,0,0,midday,0,,1.0,0
807,2025-04-03 14:00:00,2025-04-03,2025,4,Thursday,14,0,0,midday,0,,1.0,0
808,2025-04-03 15:00:00,2025-04-03,2025,4,Thursday,15,0,0,midday,0,,1.0,0
809,2025-04-03 16:00:00,2025-04-03,2025,4,Thursday,16,0,0,midday,0,,1.0,0
810,2025-04-03 17:00:00,2025-04-03,2025,4,Thursday,17,0,0,evening_peak,0,,1.0,0
811,2025-04-03 18:00:00,2025-04-03,2025,4,Thursday,18,0,0,evening_peak,0,,1.0,0
812,2025-04-03 19:00:00,2025-04-03,2025,4,Thursday,19,0,0,evening_peak,0,,1.0,0
813,2025-04-03 20:00:00,2025-04-03,2025,4,Thursday,20,0,0,offpeak,0,,1.0,0
814,2025-04-03 21:00:00,2025-04-03,2025,4,Thursday,21,0,0,offpeak,0,,1.0,0
815,2025-04-03 22:00:00,2025-04-03,2025,4,Thursday,22,0,0,offpeak,0,,1.0,0
816,2025-04-03 23:00:00,2025-04-03,2025,4,Thursday,23,0,0,offpeak,0,,1.0,0
817,2025-04-04 00:00:00,2025-04-04,2025,4,Friday,0,1,1,offpeak,0,,1.0,0
818,2025-04-04 01:00:00,2025-04-04,2025,4,Friday,1,1,1,offpeak,0,,1.0,0
819,2025-04-04 02:00:00,2025-04-04,2025,4,Friday,2,1,1,offpeak,0,,1.0,0
820,2025-04-04 03:00:00,2025-04-04,2025,4,Friday,3,1,1,offpeak,0,,1.0,0
821,2025-04-04 04:00:00,2025-04-04,2025,4,Friday,4,1,1,offpeak,0,,1.0,0
822,2025-04-04 05:00:00,2025-04-04,2025,4,Friday,5,1,1,offpeak,0,,1.0,0
823,2025-04-04 06:00:00,2025-04-04,2025,4,Friday,6,1,1,morning_peak,0,,1.0,0
824,2025-04-04 07:00:00,2025-04-04,2025,4,Friday,7,1,1,morning_peak,0,,1.0,0
825,2025-04-04 08:00:00,2025-04-04,2025,4,Friday,8,1,1,morning_peak,0,,1.0,0
826,2025-04-04 09:00:00,2025-04-04,2025,4,Friday,9,1,1,midday,0,,1.0,0
827,2025-04-04 10:00:00,2025-04-04,2025,4,Friday,10,1,1,midday,0,,1.0,0
828,2025-04-04 11:00:00,2025-04-04,2025,4,Friday,11,1,1,midday,0,,1.0,0
829,2025-04-04 12:00:00,2025-04-04,2025,4,Friday,12,1,1,midday,0,,1.0,0
830,2025-04-04 13:00:00,2025-04-04,2025,4,Friday,13,1,1,midday,0,,1.0,0
831,2025-04-04 14:00:00,2025-04-04,2025,4,Friday,14,1,1,midday,0,,1.0,0
832,2025-04-04 15:00:00,2025-04-04,2025,4,Friday,15,1,1,midday,0,,1.0,0
833,2025-04-04 16:00:00,2025-04-04,2025,4,Friday,16,1,1,midday,0,,1.0,0
834,2025-04-04 17:00:00,2025-04-04,2025,4,Friday,17,1,1,evening_peak,0,,1.0,0
835,2025-04-04 18:00:00,2025-04-04,2025,4,Friday,18,1,1,evening_peak,0,,1.0,0
836,2025-04-04 19:00:00,2025-04-04,2025,4,Friday,19,1,1,evening_peak,0,,1.0,0
837,2025-04-04 20:00:00,2025-04-04,2025,4,Friday,20,1,1,offpeak,0,,1.0,0
838,2025-04-04 21:00:00,2025-04-04,2025,4,Friday,21,1,1,offpeak,0,,1.0,0
839,2025-04-04 22:00:00,2025-04-04,2025,4,Friday,22,1,1,offpeak,0,,1.0,0
840,2025-04-04 23:00:00,2025-04-04,2025,4,Friday,23,1,1,offpeak,0,,1.0,0
841,2025-04-05 00:00:00,2025-04-05,2025,4,Saturday,0,1,0,offpeak,0,,1.0,0
842,2025-04-05 01:00:00,2025-04-05,2025,4,Saturday,1,1,0,offpeak,0,,1.0,0
843,2025-04-05 02:00:00,2025-04-05,2025,4,Saturday,2,1,0,offpeak,0,,1.0,0
844,2025-04-05 03:00:00,2025-04-05,2025,4,Saturday,3,1,0,offpeak,0,,1.0,0
845,2025-04-05 04:00:00,2025-04-05,2025,4,Saturday,4,1,0,offpeak,0,,1.0,0
846,2025-04-05 05:00:00,2025-04-05,2025,4,Saturday,5,1,0,offpeak,0,,1.0,0
847,2025-04-05 06:00:00,2025-04-05,2025,4,Saturday,6,1,0,morning_peak,0,,1.0,0
848,2025-04-05 07:00:00,2025-04-05,2025,4,Saturday,7,1,0,morning_peak,0,,1.0,0
849,2025-04-05 08:00:00,2025-04-05,2025,4,Saturday,8,1,0,morning_peak,0,,1.0,0
850,2025-04-05 09:00:00,2025-04-05,2025,4,Saturday,9,1,0,midday,0,,1.0,0
851,2025-04-05 10:00:00,2025-04-05,2025,4,Saturday,10,1,0,midday,0,,1.0,0
852,2025-04-05 11:00:00,2025-04-05,2025,4,Saturday,11,1,0,midday,0,,1.0,0
853,2025-04-05 12:00:00,2025-04-05,2025,4,Saturday,12,1,0,midday,0,,1.0,0
854,2025-04-05 13:00:00,2025-04-05,2025,4,Saturday,13,1,0,midday,0,,1.0,0
855,2025-04-05 14:00:00,2025-04-05,2025,4,Saturday,14,1,0,midday,0,,1.0,0
856,2025-04-05 15:00:00,2025-04-05,2025,4,Saturday,15,1,0,midday,0,,1.0,0
857,2025-04-05 16:00:00,2025-04-05,2025,4,Saturday,16,1,0,midday,0,,1.0,0
858,2025-04-05 17:00:00,2025-04-05,2025,4,Saturday,17,1,0,evening_peak,0,,1.0,0
859,2025-04-05 18:00:00,2025-04-05,2025,4,Saturday,18,1,0,evening_peak,0,,1.0,0
860,2025-04-05 19:00:00,2025-04-05,2025,4,Saturday,19,1,0,evening_peak,0,,1.0,0
861,2025-04-05 20:00:00,2025-04-05,2025,4,Saturday,20,1,0,offpeak,0,,1.0,0
862,2025-04-05 21:00:00,2025-04-05,2025,4,Saturday,21,1,0,offpeak,0,,1.0,0
863,2025-04-05 22:00:00,2025-04-05,2025,4,Saturday,22,1,0,offpeak,0,,1.0,0
864,2025-04-05 23:00:00,2025-04-05,2025,4,Saturday,23,1,0,offpeak,0,,1.0,0
865,2025-04-06 00:00:00,2025-04-06,2025,4,Sunday,0,0,0,offpeak,0,,1.0,0
866,2025-04-06 01:00:00,2025-04-06,2025,4,Sunday,1,0,0,offpeak,0,,1.0,0
867,2025-04-06 02:00:00,2025-04-06,2025,4,Sunday,2,0,0,offpeak,0,,1.0,0
868,2025-04-06 03:00:00,2025-04-06,2025,4,Sunday,3,0,0,offpeak,0,,1.0,0
869,2025-04-06 04:00:00,2025-04-06,2025,4,Sunday,4,0,0,offpeak,0,,1.0,0
870,2025-04-06 05:00:00,2025-04-06,2025,4,Sunday,5,0,0,offpeak,0,,1.0,0
871,2025-04-06 06:00:00,2025-04-06,2025,4,Sunday,6,0,0,morning_peak,0,,1.0,0
872,2025-04-06 07:00:00,2025-04-06,2025,4,Sunday,7,0,0,morning_peak,0,,1.0,0
873,2025-04-06 08:00:00,2025-04-06,2025,4,Sunday,8,0,0,morning_peak,0,,1.0,0
874,2025-04-06 09:00:00,2025-04-06,2025,4,Sunday,9,0,0,midday,0,,1.0,0
875,2025-04-06 10:00:00,2025-04-06,2025,4,Sunday,10,0,0,midday,0,,1.0,0
876,2025-04-06 11:00:00,2025-04-06,2025,4,Sunday,11,0,0,midday,0,,1.0,0
877,2025-04-06 12:00:00,2025-04-06,2025,4,Sunday,12,0,0,midday,0,,1.0,0
878,2025-04-06 13:00:00,2025-04-06,2025,4,Sunday,13,0,0,midday,0,,1.0,0
879,2025-04-06 14:00:00,2025-04-06,2025,4,Sunday,14,0,0,midday,0,,1.0,0
880,2025-04-06 15:00:00,2025-04-06,2025,4,Sunday,15,0,0,midday,0,,1.0,0
881,2025-04-06 16:00:00,2025-04-06,2025,4,Sunday,16,0,0,midday,0,,1.0,0
882,2025-04-06 17:00:00,2025-04-06,2025,4,Sunday,17,0,0,evening_peak,0,,1.0,0
883,2025-04-06 18:00:00,2025-04-06,2025,4,Sunday,18,0,0,evening_peak,0,,1.0,0
884,2025-04-06 19:00:00,2025-04-06,2025,4,Sunday,19,0,0,evening_peak,0,,1.0,0
885,2025-04-06 20:00:00,2025-04-06,2025,4,Sunday,20,0,0,offpeak,0,,1.0,0
886,2025-04-06 21:00:00,2025-04-06,2025,4,Sunday,21,0,0,offpeak,0,,1.0,0
887,2025-04-06 22:00:00,2025-04-06,2025,4,Sunday,22,0,0,offpeak,0,,1.0,0
888,2025-04-06 23:00:00,2025-04-06,2025,4,Sunday,23,0,0,offpeak,0,,1.0,0
889,2025-04-07 00:00:00,2025-04-07,2025,4,Monday,0,0,0,offpeak,0,,1.0,0
890,2025-04-07 01:00:00,2025-04-07,2025,4,Monday,1,0,0,offpeak,0,,1.0,0
891,2025-04-07 02:00:00,2025-04-07,2025,4,Monday,2,0,0,offpeak,0,,1.0,0
892,2025-04-07 03:00:00,2025-04-07,2025,4,Monday,3,0,0,offpeak,0,,1.0,0
893,2025-04-07 04:00:00,2025-04-07,2025,4,Monday,4,0,0,offpeak,0,,1.0,0
894,2025-04-07 05:00:00,2025-04-07,2025,4,Monday,5,0,0,offpeak,0,,1.0,0
895,2025-04-07 06:00:00,2025-04-07,2025,4,Monday,6,0,0,morning_peak,0,,1.0,0
896,2025-04-07 07:00:00,2025-04-07,2025,4,Monday,7,0,0,morning_peak,0,,1.0,0
897,2025-04-07 08:00:00,2025-04-07,2025,4,Monday,8,0,0,morning_peak,0,,1.0,0
898,2025-04-07 09:00:00,2025-04-07,2025,4,Monday,9,0,0,midday,0,,1.0,0
899,2025-04-07 10:00:00,2025-04-07,2025,4,Monday,10,0,0,midday,0,,1.0,0
900,2025-04-07 11:00:00,2025-04-07,2025,4,Monday,11,0,0,midday,0,,1.0,0
901,2025-04-07 12:00:00,2025-04-07,2025,4,Monday,12,0,0,midday,0,,1.0,0
902,2025-04-07 13:00:00,2025-04-07,2025,4,Monday,13,0,0,midday,0,,1.0,0
903,2025-04-07 14:00:00,2025-04-07,2025,4,Monday,14,0,0,midday,0,,1.0,0
904,2025-04-07 15:00:00,2025-04-07,2025,4,Monday,15,0,0,midday,0,,1.0,0
905,2025-04-07 16:00:00,2025-04-07,2025,4,Monday,16,0,0,midday,0,,1.0,0
906,2025-04-07 17:00:00,2025-04-07,2025,4,Monday,17,0,0,evening_peak,0,,1.0,0
907,2025-04-07 18:00:00,2025-04-07,2025,4,Monday,18,0,0,evening_peak,0,,1.0,0
908,2025-04-07 19:00:00,2025-04-07,2025,4,Monday,19,0,0,evening_peak,0,,1.0,0
909,2025-04-07 20:00:00,2025-04-07,2025,4,Monday,20,0,0,offpeak,0,,1.0,0
910,2025-04-07 21:00:00,2025-04-07,2025,4,Monday,21,0,0,offpeak,0,,1.0,0
911,2025-04-07 22:00:00,2025-04-07,2025,4,Monday,22,0,0,offpeak,0,,1.0,0
912,2025-04-07 23:00:00,2025-04-07,2025,4,Monday,23,0,0,offpeak,0,,1.0,0
913,2025-04-08 00:00:00,2025-04-08,2025,4,Tuesday,0,0,0,offpeak,0,,1.0,0
914,2025-04-08 01:00:00,2025-04-08,2025,4,Tuesday,1,0,0,offpeak,0,,1.0,0
915,2025-04-08 02:00:00,2025-04-08,2025,4,Tuesday,2,0,0,offpeak,0,,1.0,0
916,2025-04-08 03:00:00,2025-04-08,2025,4,Tuesday,3,0,0,offpeak,0,,1.0,0
917,2025-04-08 04:00:00,2025-04-08,2025,4,Tuesday,4,0,0,offpeak,0,,1.0,0
918,2025-04-08 05:00:00,2025-04-08,2025,4,Tuesday,5,0,0,offpeak,0,,1.0,0
919,2025-04-08 06:00:00,2025-04-08,2025,4,Tuesday,6,0,0,morning_peak,0,,1.0,0
920,2025-04-08 07:00:00,2025-04-08,2025,4,Tuesday,7,0,0,morning_peak,0,,1.0,0
921,2025-04-08 08:00:00,2025-04-08,2025,4,Tuesday,8,0,0,morning_peak,0,,1.0,0
922,2025-04-08 09:00:00,2025-04-08,2025,4,Tuesday,9,0,0,midday,0,,1.0,0
923,2025-04-08 10:00:00,2025-04-08,2025,4,Tuesday,10,0,0,midday,0,,1.0,0
924,2025-04-08 11:00:00,2025-04-08,2025,4,Tuesday,11,0,0,midday,0,,1.0,0
925,2025-04-08 12:00:00,2025-04-08,2025,4,Tuesday,12,0,0,midday,0,,1.0,0
926,2025-04-08 13:00:00,2025-04-08,2025,4,Tuesday,13,0,0,midday,0,,1.0,0
927,2025-04-08 14:00:00,2025-04-08,2025,4,Tuesday,14,0,0,midday,0,,1.0,0
928,2025-04-08 15:00:00,2025-04-08,2025,4,Tuesday,15,0,0,midday,0,,1.0,0
929,2025-04-08 16:00:00,2025-04-08,2025,4,Tuesday,16,0,0,midday,0,,1.0,0
930,2025-04-08 17:00:00,2025-04-08,2025,4,Tuesday,17,0,0,evening_peak,0,,1.0,0
931,2025-04-08 18:00:00,2025-04-08,2025,4,Tuesday,18,0,0,evening_peak,0,,1.0,0
932,2025-04-08 19:00:00,2025-04-08,2025,4,Tuesday,19,0,0,evening_peak,0,,1.0,0
933,2025-04-08 20:00:00,2025-04-08,2025,4,Tuesday,20,0,0,offpeak,0,,1.0,0
934,2025-04-08 21:00:00,2025-04-08,2025,4,Tuesday,21,0,0,offpeak,0,,1.0,0
935,2025-04-08 22:00:00,2025-04-08,2025,4,Tuesday,22,0,0,offpeak,0,,1.0,0
936,2025-04-08 23:00:00,2025-04-08,2025,4,Tuesday,23,0,0,offpeak,0,,1.0,0
937,2025-04-09 00:00:00,2025-04-09,2025,4,Wednesday,0,0,0,offpeak,0,,1.0,0
938,2025-04-09 01:00:00,2025-04-09,2025,4,Wednesday,1,0,0,offpeak,0,,1.0,0
939,2025-04-09 02:00:00,2025-04-09,2025,4,Wednesday,2,0,0,offpeak,0,,1.0,0
940,2025-04-09 03:00:00,2025-04-09,2025,4,Wednesday,3,0,0,offpeak,0,,1.0,0
941,2025-04-09 04:00:00,2025-04-09,2025,4,Wednesday,4,0,0,offpeak,0,,1.0,0
942,2025-04-09 05:00:00,2025-04-09,2025,4,Wednesday,5,0,0,offpeak,0,,1.0,0
943,2025-04-09 06:00:00,2025-04-09,2025,4,Wednesday,6,0,0,morning_peak,0,,1.0,0
944,2025-04-09 07:00:00,2025-04-09,2025,4,Wednesday,7,0,0,morning_peak,0,,1.0,0
945,2025-04-09 08:00:00,2025-04-09,2025,4,Wednesday,8,0,0,morning_peak,0,,1.0,0
946,2025-04-09 09:00:00,2025-04-09,2025,4,Wednesday,9,0,0,midday,0,,1.0,0
947,2025-04-09 10:00:00,2025-04-09,2025,4,Wednesday,10,0,0,midday,0,,1.0,0
948,2025-04-09 11:00:00,2025-04-09,2025,4,Wednesday,11,0,0,midday,0,,1.0,0
949,2025-04-09 12:00:00,2025-04-09,2025,4,Wednesday,12,0,0,midday,0,,1.0,0
950,2025-04-09 13:00:00,2025-04-09,2025,4,Wednesday,13,0,0,midday,0,,1.0,0
951,2025-04-09 14:00:00,2025-04-09,2025,4,Wednesday,14,0,0,midday,0,,1.0,0
952,2025-04-09 15:00:00,2025-04-09,2025,4,Wednesday,15,0,0,midday,0,,1.0,0
953,2025-04-09 16:00:00,2025-04-09,2025,4,Wednesday,16,0,0,midday,0,,1.0,0
954,2025-04-09 17:00:00,2025-04-09,2025,4,Wednesday,17,0,0,evening_peak,0,,1.0,0
955,2025-04-09 18:00:00,2025-04-09,2025,4,Wednesday,18,0,0,evening_peak,0,,1.0,0
956,2025-04-09 19:00:00,2025-04-09,2025,4,Wednesday,19,0,0,evening_peak,0,,1.0,0
957,2025-04-09 20:00:00,2025-04-09,2025,4,Wednesday,20,0,0,offpeak,0,,1.0,0
958,2025-04-09 21:00:00,2025-04-09,2025,4,Wednesday,21,0,0,offpeak,0,,1.0,0
959,2025-04-09 22:00:00,2025-04-09,2025,4,Wednesday,22,0,0,offpeak,0,,1.0,0
960,2025-04-09 23:00:00,2025-04-09,2025,4,Wednesday,23,0,0,offpeak,0,,1.0,0
961,2025-04-10 00:00:00,2025-04-10,2025,4,Thursday,0,0,0,offpeak,0,,1.0,0
962,2025-04-10 01:00:00,2025-04-10,2025,4,Thursday,1,0,0,offpeak,0,,1.0,0
963,2025-04-10 02:00:00,2025-04-10,2025,4,Thursday,2,0,0,offpeak,0,,1.0,0
964,2025-04-10 03:00:00,2025-04-10,2025,4,Thursday,3,0,0,offpeak,0,,1.0,0
965,2025-04-10 04:00:00,2025-04-10,2025,4,Thursday,4,0,0,offpeak,0,,1.0,0
966,2025-04-10 05:00:00,2025-04-10,2025,4,Thursday,5,0,0,offpeak,0,,1.0,0
967,2025-04-10 06:00:00,2025-04-10,2025,4,Thursday,6,0,0,morning_peak,0,,1.0,0
968,2025-04-10 07:00:00,2025-04-10,2025,4,Thursday,7,0,0,morning_peak,0,,1.0,0
969,2025-04-10 08:00:00,2025-04-10,2025,4,Thursday,8,0,0,morning_peak,0,,1.0,0
970,2025-04-10 09:00:00,2025-04-10,2025,4,Thursday,9,0,0,midday,0,,1.0,0
971,2025-04-10 10:00:00,2025-04-10,2025,4,Thursday,10,0,0,midday,0,,1.0,0
972,2025-04-10 11:00:00,2025-04-10,2025,4,Thursday,11,0,0,midday,0,,1.0,0
973,2025-04-10 12:00:00,2025-04-10,2025,4,Thursday,12,0,0,midday,0,,1.0,0
974,2025-04-10 13:00:00,2025-04-10,2025,4,Thursday,13,0,0,midday,0,,1.0,0
975,2025-04-10 14:00:00,2025-04-10,2025,4,Thursday,14,0,0,midday,0,,1.0,0
976,2025-04-10 15:00:00,2025-04-10,2025,4,Thursday,15,0,0,midday,0,,1.0,0
977,2025-04-10 16:00:00,2025-04-10,2025,4,Thursday,16,0,0,midday,0,,1.0,0
978,2025-04-10 17:00:00,2025-04-10,2025,4,Thursday,17,0,0,evening_peak,0,,1.0,0
979,2025-04-10 18:00:00,2025-04-10,2025,4,Thursday,18,0,0,evening_peak,0,,1.0,0
980,2025-04-10 19:00:00,2025-04-10,2025,4,Thursday,19,0,0,evening_peak,0,,1.0,0
981,2025-04-10 20:00:00,2025-04-10,2025,4,Thursday,20,0,0,offpeak,0,,1.0,0
982,2025-04-10 21:00:00,2025-04-10,2025,4,Thursday,21,0,0,offpeak,0,,1.0,0
983,2025-04-10 22:00:00,2025-04-10,2025,4,Thursday,22,0,0,offpeak,0,,1.0,0
984,2025-04-10 23:00:00,2025-04-10,2025,4,Thursday,23,0,0,offpeak,0,,1.0,0
985,2025-04-11 00:00:00,2025-04-11,2025,4,Friday,0,1,1,offpeak,0,,1.0,0
986,2025-04-11 01:00:00,2025-04-11,2025,4,Friday,1,1,1,offpeak,0,,1.0,0
987,2025-04-11 02:00:00,2025-04-11,2025,4,Friday,2,1,1,offpeak,0,,1.0,0
988,2025-04-11 03:00:00,2025-04-11,2025,4,Friday,3,1,1,offpeak,0,,1.0,0
989,2025-04-11 04:00:00,2025-04-11,2025,4,Friday,4,1,1,offpeak,0,,1.0,0
990,2025-04-11 05:00:00,2025-04-11,2025,4,Friday,5,1,1,offpeak,0,,1.0,0
991,2025-04-11 06:00:00,2025-04-11,2025,4,Friday,6,1,1,morning_peak,0,,1.0,0
992,2025-04-11 07:00:00,2025-04-11,2025,4,Friday,7,1,1,morning_peak,0,,1.0,0
993,2025-04-11 08:00:00,2025-04-11,2025,4,Friday,8,1,1,morning_peak,0,,1.0,0
994,2025-04-11 09:00:00,2025-04-11,2025,4,Friday,9,1,1,midday,0,,1.0,0
995,2025-04-11 10:00:00,2025-04-11,2025,4,Friday,10,1,1,midday,0,,1.0,0
